C0020,Maroochy Water Breach,"In the  Maroochy Water Breach , the adversary temporarily shut an investigator out of the network, preventing them from viewing the state of the system. [5]"
M0953,Data Backup,"Take and store data backups from end user systems and critical servers. Ensure backup and storage systems are hardened and kept separate from the corporate network to prevent compromise.  Maintain and exercise incident response plans   [6] , including the management of gold-copy back-up images and configurations for key systems to enable quick recovery and response from adversarial activities that impact control, view, or availability."
M0810,Out-of-Band Communications Channel,"Provide operators with redundant, out-of-band communication to support monitoring and control of the operational processes, especially when recovering from a network outage   [7] . Out-of-band communication should utilize diverse systems and technologies to minimize common failure modes and vulnerabilities within the communications infrastructure. For example, wireless networks (e.g., 3G, 4G) can be used to provide diverse and redundant delivery of data."
M0811,Redundancy of Service,"Hot-standbys in diverse locations can ensure continued operations if the primarily system are compromised or unavailable. At the network layer, protocols such as the Parallel Redundancy Protocol can be used to simultaneously use redundant and diverse communication over a local network.  [8]"
A0008,Application Server
A0007,Control Server
A0009,Data Gateway
A0006,Data Historian
A0013,Field I/O
A0002,Human-Machine Interface (HMI)
A0005,Intelligent Electronic Device (IED)
A0012,Jump Host
A0003,Programmable Logic Controller (PLC)
A0004,Remote Terminal Unit (RTU)
A0014,Routers
A0010,Safety Controller
A0011,Virtual Private Network (VPN) Server
A0001,Workstation
M0801,Access Management,"Ensure embedded controls and network devices are protected through access management, as these devices often have unknown default accounts which could be used to gain unauthorized access."
M0927,Password Policies,Review vendor documents and security alerts for potentially unknown or overlooked default credentials within existing devices
C0028,2015 Ukraine Electric Power Attack,"During the  2015 Ukraine Electric Power Attack , power company phone line operators were hit with a denial of service attack so that they couldn’t field customers’ calls about outages. Operators were also denied service to their downstream devices when their serial-to-ethernet converters had their firmware overwritten, which bricked the devices.  [5]"
S0093,Backdoor.Oldrea,The  Backdoor.Oldrea  payload has caused multiple common OPC platforms to intermittently crash. This could cause a denial of service effect on applications reliant on OPC communications.  [2]
S0604,Industroyer,"The  Industroyer  SIPROTEC DoS module exploits the CVE-2015-5374 vulnerability in order to render a Siemens SIPROTEC device unresponsive. Once this vulnerability is successfully exploited, the target device stops responding to any commands until it is rebooted manually.  [6]  Once the tool is executed it sends specifically crafted packets to port 50,000 of the target IP addresses using UDP. The UDP packet contains the following 18 byte payload: 0x11 49 00 00 00 00 00 00 00 00 00 00 00 00 00 00 28 9E.  [6]"
S1006,PLC-Blaster,The execution on the PLC can be stopped by violating the cycle time limit. The  PLC-Blaster  implements an endless loop triggering an error condition within the PLC with the impact of a DoS.  [7]
A0007,Control Server
A0009,Data Gateway
A0006,Data Historian
A0013,Field I/O
A0002,Human-Machine Interface (HMI)
A0005,Intelligent Electronic Device (IED)
A0012,Jump Host
A0003,Programmable Logic Controller (PLC)
A0004,Remote Terminal Unit (RTU)
A0010,Safety Controller
M0815,Watchdog Timers,System and process restarts should be performed when a timeout condition occurs.
C0028,2015 Ukraine Electric Power Attack,"During the  2015 Ukraine Electric Power Attack ,  KillDisk  rendered devices that were necessary for remote recovery unusable, including at least one RTU. Additionally,  Sandworm Team  overwrote the firmware for serial-to-ethernet converters, denying operators control of the downstream devices.  [5] [6]"
S0604,Industroyer,Industroyer  is able to block serial COM channels temporarily causing a denial of control.  [7]
C0020,Maroochy Water Breach,"In the  Maroochy Water Breach , the adversary temporarily shut an investigator out of the network preventing them from issuing any controls. [8]"
M0953,Data Backup,"Take and store data backups from end user systems and critical servers. Ensure backup and storage systems are hardened and kept separate from the corporate network to prevent compromise.  Maintain and exercise incident response plans  [9] , including the management of gold-copy back-up images and configurations for key systems to enable quick recovery and response from adversarial activities that impact control, view, or availability."
M0810,Out-of-Band Communications Channel,"Provide operators with redundant, out-of-band communication to support monitoring and control of the operational processes, especially when recovering from a network outage   [10] . Out-of-band communication should utilize diverse systems and technologies to minimize common failure modes and vulnerabilities within the communications infrastructure. For example, wireless networks (e.g., 3G, 4G) can be used to provide diverse and redundant delivery of data."
M0811,Redundancy of Service,"Hot-standbys in diverse locations can ensure continued operations if the primarily system are compromised or unavailable. At the network layer, protocols such as the Parallel Redundancy Protocol can be used to simultaneously use redundant and diverse communication over a local network.  [11]"
S1009,Triton,Triton  contains a file named TS_cnames.py which contains default definitions for program state (TS_progstate). Program state is referenced in TsHi.py. [5] Triton  contains a file named TS_cnames.py which contains default definitions for key state (TS_keystate). Key state is referenced in TsHi.py. [5]
